pathway	LV index	AUC	p-value	FDR
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	201	0.632703185471867	0.103954118177881	0.26231149427153383
MIPS_MEDIATOR_COMPLEX	201	0.899350004961794	7.56481217046567e-5	8.679414814731091e-4
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	201	0.705182789228223	1.91397047374884e-4	0.001920202005523836
MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	201	0.741558451835498	2.28830129495014e-5	3.0281385847898476e-4
REACTOME_TRANSCRIPTION	201	0.626251887035605	0.00241713256344124	0.015244897483458347
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	201	0.61448623807383	0.0429331982549717	0.1409541988370989
KEGG_BASAL_TRANSCRIPTION_FACTORS	201	0.746452317157884	0.0096992118697828	0.045980659347519784
KEGG_NUCLEOTIDE_EXCISION_REPAIR	203	0.493197405695542	0.530277062256107	0.7446664214104316
KEGG_ALZHEIMERS_DISEASE	204	0.509289280850788	0.426115358273836	0.6495624224711408
BIOCARTA_FAS_PATHWAY	204	0.565811011904762	0.270593050086534	0.4933805655423955
KEGG_ARGININE_AND_PROLINE_METABOLISM	204	0.377646488743104	0.905255604640509	0.9704951984143031
REACTOME_NEURONAL_SYSTEM	204	0.430870061489746	0.93375143210883	0.9794188642319024
KEGG_VIRAL_MYOCARDITIS	204	0.560220959192796	0.272955291412935	0.49476013746025277
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	204	0.557541753653445	0.268750296270009	0.49168311200543635
PID_TNFPATHWAY	204	0.487119743513272	0.554980286751303	0.7576488053092746
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	204	0.544562682938929	0.339538848558845	0.5673007717594335
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	205	0.487425373134328	0.563136900984115	0.7636005674058307
REACTOME_REGULATION_OF_INSULIN_SECRETION	205	0.475004984051037	0.635320826491119	0.8166880439815482
KEGG_CARDIAC_MUSCLE_CONTRACTION	205	0.44428848738241	0.759140636085191	0.899212713913101
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	206	0.444320140546274	0.734709837895118	0.8843326531161894
REACTOME_PHASE_II_CONJUGATION	206	0.707623871956411	0.0195363364279518	0.07811686715113252
KEGG_GLUTATHIONE_METABOLISM	206	0.606219257713519	0.129504250145532	0.3056243627613922
MIPS_PA700_20S_PA28_COMPLEX	206	0.358611004723605	0.919837643180645	0.9735911270899229
PID_A6B1_A6B4_INTEGRIN_PATHWAY	207	0.586742295249447	0.185513596341728	0.38309613761029465
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	207	0.635672776039338	0.0809661419006865	0.2217033165923393
PID_ERBB2ERBB3PATHWAY	207	0.573792486583184	0.207952289754652	0.41113940330044396
REACTOME_RNA_POL_II_TRANSCRIPTION	208	0.365038227831197	0.985654734582175	0.9897845728555641
PID_INTEGRIN_A4B1_PATHWAY	208	0.475520833333333	0.590847070507	0.7794844838431798
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	208	0.453842426952892	0.691285329755675	0.8538491185837608
PID_AURORA_A_PATHWAY	208	0.512748015873016	0.452489873905001	0.6716597714217163
SVM B cells naive	209	0.414928218932257	0.871467762104808	0.9580815305097202
SVM Mast cells resting	209	0.347514162194395	0.951355950773918	0.9823239759786218
SVM Mast cells activated	209	0.377397449815867	0.893795591798094	0.9649234692234677
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	209	0.49642721295441	0.518229917711297	0.7311127864269201
REACTOME_ION_CHANNEL_TRANSPORT	209	0.48764880952381	0.546442476575002	0.7556827226337018
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	209	0.358601017519212	0.925341686326133	0.9739946098167643
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	209	0.551812244490976	0.245124829966538	0.46177664474918995
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	210	0.428560797737759	0.742356989792123	0.8876186402337078
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	212	0.33068452824564	0.962287414995512	0.9847171772063592
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	212	0.390049404821115	0.889769047784078	0.9640824990037405
REACTOME_IL1_SIGNALING	212	0.550424549381797	0.310206587881473	0.5382024274360676
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	213	0.547392188973252	0.320210449031331	0.5481697925083976
KEGG_GLUTATHIONE_METABOLISM	213	0.54746422715755	0.294802397281616	0.5188707146938352
REACTOME_REGULATION_OF_INSULIN_SECRETION	213	0.662205940988836	0.0119596563060726	0.05453906691796744
PID_TXA2PATHWAY	213	0.425925373134328	0.826626864682238	0.9377032032613609
MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	214	0.357524392849512	0.989878743839691	0.9921120553988001
PID_AVB3_OPN_PATHWAY	214	0.731522817460317	0.0168774201476622	0.07014372882178682
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	214	0.586762878055517	0.12051383307827	0.2910955632136936
BIOCARTA_BIOPEPTIDES_PATHWAY	215	0.480821189235188	0.574997875470916	0.7710596686214225
KEGG_ALZHEIMERS_DISEASE	215	0.462880703802174	0.76780021169697	0.9045919728106471
DMAP_BCELLA1	216	0.466430603992383	0.690935935286366	0.8538491185837608
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	216	0.539108047150943	0.341047675896601	0.5676233309482781
REACTOME_RNA_POL_III_TRANSCRIPTION	216	0.478115230013399	0.584120788164754	0.776787016073597
KEGG_PEROXISOME	218	0.473112703165098	0.65093811973548	0.8308127362541008
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	219	0.67290713753856	0.0410620560789091	0.13626285378801067
PID_ILK_PATHWAY	219	0.450774712072251	0.712629551048778	0.8710566684127267
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	220	0.488339783665774	0.542330692811936	0.7535309964640091
PID_INSULIN_PATHWAY	220	0.56638644497465	0.242781290481478	0.45816206786399655
DMAP_TCELLA1	221	0.625468351072648	0.0756398018477351	0.2149605435909942
DMAP_TCELLA4	221	0.699120322051588	0.0159128736438309	0.06690851549657553
DMAP_TCELLA8	221	0.695530031821798	0.0126884095319025	0.05666438790955216
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	222	0.474795081967213	0.60698631061512	0.7939778483910332
REACTOME_METABOLISM_OF_RNA	222	0.582228832492407	0.014483868249867	0.06211074317090083
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	223	0.703313432835821	0.00694969154706473	0.03486159224888052
KEGG_SPHINGOLIPID_METABOLISM	223	0.674617941847772	0.0508841132432175	0.1602292441833871
MIPS_CEN_COMPLEX	224	0.430946355019602	0.748955871320159	0.8925402289710402
PID_A6B1_A6B4_INTEGRIN_PATHWAY	224	0.471947897156479	0.615813020022145	0.8014694023053075
PID_INTEGRIN3_PATHWAY	224	0.482862103174603	0.5660188886531	0.7640192383133522
REACTOME_SPHINGOLIPID_METABOLISM	225	0.478082827679963	0.604878325222675	0.7926625440493986
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	225	0.381048004395824	0.968564592198906	0.9847171772063592
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	225	0.396330104321908	0.882345028793598	0.96061285119986906
PID_RB_1PATHWAY	225	0.600710481986633	0.0885955443817323	0.23651063023687693
PID_TELOMERASEPATHWAY	225	0.435795822740641	0.815682671539218	0.9344283609751729
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	226	0.453792097586847	0.705128846321878	0.8639023686515594
KEGG_GLUTATHIONE_METABOLISM	227	0.506334774183932	0.469555813101795	0.6871315392541193
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	227	0.719416753459307	0.0181789264380847	0.07426504607376647
DMAP_PRE_BCELL2	228	0.569463004206879	0.322993708871131	0.55084430938556594
DMAP_PRE_BCELL3	228	0.66070279633754	0.14389132412869	0.32705330468449345
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	229	0.719906718269326	0.0271357103977801	0.09920631750510454
REACTOME_G1_PHASE	229	0.554236152471709	0.317523873393414	0.5444348131236836
BIOCARTA_FAS_PATHWAY	229	0.490662202380952	0.53262021204309	0.7474702650468087
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	229	0.364000496031746	0.88312252384299506	0.96061285119986906
DMAP_ERY2	230	0.445007540658415	0.774441301844271	0.9097500308308202
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	231	0.362031234457376	0.952161864412097	0.9826857136540159
PID_ILK_PATHWAY	232	0.654370701797995	0.0402626066707171	0.13402228794558146
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	233	0.6250298596596	0.0633183757251568	0.18916583994343936
REACTOME_AMYLOIDS	234	0.761650014912019	5.33543164748652e-4	0.004542410150858283
REACTOME_MEIOTIC_RECOMBINATION	234	0.835687522795849	4.24048761819807e-6	6.82591924809943e-5
REACTOME_RNA_POL_I_PROMOTER_OPENING	234	0.785600873275777	9.75179288662165e-4	0.007566409085051402
BIOCARTA_EGF_PATHWAY	236	0.653497023809524	0.0664381151593373	0.19524116403091354
PID_FRA_PATHWAY	238	0.541604662698413	0.349799279113807	0.575890806497405
WNT_SIGNALING	238	0.541155342711763	0.287213921459916	0.5121320012602499
REACTOME_SEMAPHORIN_INTERACTIONS	239	0.430381165919282	0.823638575501711	0.9377032032613609
PID_FRA_PATHWAY	239	0.513268849206349	0.450137850364276	0.6710071480551094
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	240	0.329728520286396	0.981901458573976	0.989262889708051
KEGG_PPAR_SIGNALING_PATHWAY	240	0.506043874048649	0.470378649742188	0.6878689813517963
KEGG_PYRUVATE_METABOLISM	240	0.520455270715881	0.411898348926613	0.6387237517143812
BIOCARTA_PPARA_PATHWAY	240	0.489602925809822	0.553763986557756	0.7576488053092746
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	241	0.420352086438152	0.798646683760821	0.9230127322509101
PID_P53REGULATIONPATHWAY	241	0.423844117048001	0.825760723028544	0.9377032032613609
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	241	0.546122218906462	0.303722816026266	0.5300405454438962
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	242	0.550218061908308	0.30126199632566403	0.5270252441804195
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	242	0.638280435106542	0.075167745783082	0.21446670324617442
KEGG_BASE_EXCISION_REPAIR	242	0.407163416207632	0.814336333014173	0.9338242798041313
PID_MYC_REPRESSPATHWAY	243	0.451069319030484	0.733623414134579	0.8842019098635295
PID_RHOA_REG_PATHWAY	244	0.685376304023845	0.0278443351705395	0.10111149993746416
DMAP_TCELLA7	245	0.439689876248695	0.775365177417769	0.9097500308308202
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	245	0.562779725434946	0.089860397303146	0.23753538845941904
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	245	0.554286140979689	0.223180717765869	0.43408548982955764
PID_UPA_UPAR_PATHWAY	245	0.366607116272145	0.927033349074556	0.9739946098167643
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	246	0.857366237634294	5.43753641972197e-5	6.515981142966827e-4
KEGG_PYRUVATE_METABOLISM	246	0.817668333156047	2.90579776483984e-4	0.00265584990625404
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	246	0.890090777089492	2.76212518428466e-18	3.9719360150013413e-16
KEGG_PROPANOATE_METABOLISM	246	0.828621031746032	4.94748050263023e-4	0.004268686177669362
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	246	0.67115923833438	3.2162054515225e-10	1.1372713375301692e-8
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	247	0.546847048300537	0.301180457758294	0.5270252441804195
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	248	0.413117538338578	0.900952222672283	0.9682879642770874
REACTOME_RNA_POL_I_TRANSCRIPTION	248	0.487186625743542	0.564616840611484	0.7636005674058307
PID_CMYB_PATHWAY	248	0.445003996802558	0.79212055623563	0.9205840731682403
IRIS_MemoryTcell-RO-unactivated	249	0.388624181060155	0.902768480770328	0.9687918472744266
DMAP_TCELLA7	249	0.505796183092292	0.468996405980059	0.6868410910098108
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	249	0.519305307096005	0.397144233686612	0.626803497268797
REACTOME_NEURONAL_SYSTEM	249	0.594278139843146	0.00504775811550958	0.026883985815195466
SVM Macrophages M2	250	0.495680667262437	0.517851719165507	0.7311127864269201
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	250	0.464461227528986	0.643566845679857	0.8257900265241004
IRIS_CD4Tcell-Th1-restimulated12hour	251	0.476670138372266	0.580337625969514	0.7741537243352073
DMAP_MEP	251	0.391983878190775	0.907296625139533	0.970753383147804
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	251	0.419904434821562	0.837355965455996	0.9397820648181602
REACTOME_TELOMERE_MAINTENANCE	251	0.425360567129315	0.831452249100269	0.9392184677253862
PID_AURORA_B_PATHWAY	251	0.560744083092116	0.266317148191035	0.49097956294706196
PID_CERAMIDE_PATHWAY	252	0.363473589973142	0.964665174813705	0.9847171772063592
REACTOME_UNFOLDED_PROTEIN_RESPONSE	253	0.405760058178085	0.925643763247721	0.9739946098167643
PID_ERBB2ERBB3PATHWAY	253	0.522426580202743	0.397616179993547	0.626803497268797
REACTOME_HIV_LIFE_CYCLE	254	0.509346062326195	0.435891998227385	0.6579559413411262
KEGG_PYRUVATE_METABOLISM	255	0.36169556430167	0.91360423330447	0.9730006005682672
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	256	0.321210314502907	0.979471886078209	0.98771428624156
KEGG_CARDIAC_MUSCLE_CONTRACTION	256	0.490697327161416	0.547385247914649	0.7560548664118162
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	256	0.435017238794783	0.844755483085413	0.9442913104015858
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	257	0.61123186436994	0.0565753036409513	0.17312113246541164
PID_BMPPATHWAY	257	0.748734742482882	0.0045052064343302	0.024727049055598575
KEGG_DILATED_CARDIOMYOPATHY	257	0.81484124974098	5.68386217019719e-7	1.145802869263116e-5
KEGG_CALCIUM_SIGNALING_PATHWAY	257	0.451928180596966	0.837803422827361	0.9397820648181602
SVM Plasma cells	258	0.533816064496865	0.339476082971341	0.5673007717594335
PID_RHOA_REG_PATHWAY	258	0.411661698956781	0.833737261614806	0.9397820648181602
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	258	0.579852831594635	0.19078639048547	0.38908248552615315
BIOCARTA_CARM_ER_PATHWAY	258	0.468066100937919	0.619258542992303	0.8041786136269702
PID_HDAC_CLASSI_PATHWAY	258	0.477141706461078	0.625479137097948	0.8093332325856473
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	259	0.501066242886055	0.494838909542518	0.7106308441299677
PID_ANGIOPOIETINRECEPTOR_PATHWAY	260	0.367562630480167	0.931138684187645	0.9773557867604623
PID_INSULIN_PATHWAY	260	0.560747837757232	0.248104719748855	0.4649538492600176
KEGG_BASE_EXCISION_REPAIR	260	0.487618480472433	0.547850605564056	0.7560548664118162
REACTOME_DNA_STRAND_ELONGATION	260	0.372321428571429	0.892126648833086	0.9645700158059983
KEGG_DNA_REPLICATION	261	0.453568769279864	0.67617718405255	0.8460059083534516
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	262	0.570567658078849	0.190933990773081	0.38908248552615315
REACTOME_METABOLISM_OF_NON_CODING_RNA	262	0.432989114226066	0.783264157316255	0.9157024762072499
PID_THROMBIN_PAR1_PATHWAY	262	0.476797156055091	0.600121262791652	0.7873853794656894
PID_INSULIN_PATHWAY	262	0.611728303012228	0.0961173830073886	0.24986359437562572
PID_RHOA_PATHWAY	262	0.471619707811568	0.629863396859262	0.812277838525339
REACTOME_COLLAGEN_FORMATION	263	0.41304717924709	0.80690753940748	0.9288535950234402
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	263	0.512693567599762	0.453392082295003	0.6716804405977483
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	263	0.510362143069918	0.458899130776423	0.6779009352655104
DMAP_MEGA2	264	0.857845087701847	5.92746657273529e-6	9.332514888605853e-5
KEGG_ECM_RECEPTOR_INTERACTION	264	0.539280195404018	0.288968568514715	0.5134117125138601
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	264	0.530936038993335	0.35266644794528	0.5784802495954137
REACTOME_METABOLISM_OF_NUCLEOTIDES	264	0.401990830717098	0.916946789995479	0.9734200812193198
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	264	0.697206329340247	1.20524179238668e-6	2.1664221218150573e-5
KEGG_ARACHIDONIC_ACID_METABOLISM	264	0.568757449344458	0.22929793540215	0.4412093190565901
BIOCARTA_FCER1_PATHWAY	266	0.735207730291163	0.00829833570399154	0.04049662921608542
SIG_CD40PATHWAYMAP	266	0.738350454071758	0.0123156766771986	0.05569164484846411
ST_JNK_MAPK_PATHWAY	266	0.550573514077164	0.303354722258536	0.5298268306977021
PID_HIVNEFPATHWAY	266	0.610935006914158	0.129321248635077	0.3056243627613922
PID_TNFPATHWAY	266	0.815473083805547	2.99472407325799e-4	0.002725577985661386
PID_FASPATHWAY	266	0.803590049158349	9.9932413190322e-4	0.00769836483041159
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	267	0.701255520817825	0.0251302554867492	0.09378631159103314
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	268	0.423423759129528	0.78909528707732	0.9180574618262024
KEGG_LYSINE_DEGRADATION	268	0.598589301672412	0.166739075456438	0.359715710820272
KEGG_ARGININE_AND_PROLINE_METABOLISM	268	0.43342776203966	0.757551538061322	0.8983170245180162
KEGG_PARKINSONS_DISEASE	268	0.390494811249812	0.965116844597264	0.9847171772063592
KEGG_GLYCEROLIPID_METABOLISM	268	0.394298049724579	0.831667720609869	0.9392184677253862
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	269	0.602573029609735	0.115020632477918	0.2821681495103983
KEGG_N_GLYCAN_BIOSYNTHESIS	269	0.409561686966609	0.855175672899907	0.9498526912693613
SVM Macrophages M0	270	0.458066597191206	0.650079028833582	0.8302074986347167
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	270	0.379172428465057	0.884921137609573	0.9611152536877386
PID_P53REGULATIONPATHWAY	270	0.355149704664268	0.964411297104081	0.9847171772063592
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	271	0.342816406379522	0.966285545248134	0.9847171772063592
REACTOME_PHASE_II_CONJUGATION	272	0.69561978545888	0.0229067156578615	0.0866838345158022
KEGG_NUCLEOTIDE_EXCISION_REPAIR	272	0.600911361264351	0.135235355428695	0.31437408831985125
BIOCARTA_P38MAPK_PATHWAY	272	0.339639505437211	0.94945109096821	0.9812965995296737
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	273	0.453796490178482	0.723653255974949	0.8780094810422049
PID_RET_PATHWAY	273	0.77115200510584	0.00385237017675161	0.02180987525263313
REACTOME_SIGNALLING_TO_ERKS	273	0.541989279332936	0.351232682471955	0.577445804948176
KEGG_BASAL_CELL_CARCINOMA	274	0.600100641121217	0.136875427310251	0.3169744471745081
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	274	0.555276313644514	0.239439838711977	0.455298815055179
PID_BETACATENIN_NUC_PATHWAY	274	0.507573492775287	0.45959940217205	0.6780820181156715
PID_DELTANP63PATHWAY	274	0.489294227822237	0.543643450503887	0.7541086319851346
KEGG_ENDOMETRIAL_CANCER	274	0.619514925373134	0.0721127350497686	0.20739622600313448
REACTOME_POTASSIUM_CHANNELS	275	0.490268656716418	0.547790838173416	0.7560548664118162
DMAP_NKA3	276	0.568024672934388	0.214366274029816	0.4206814468369817
DMAP_PRE_BCELL3	276	0.677802524127691	0.115901112606451	0.2833837501169947
DMAP_TCELLA4	276	0.353604443119129	0.946047089847144	0.9810286669562057
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	276	0.427749475576865	0.861126583569047	0.9535164480279438
PID_PLK1_PATHWAY	276	0.44217725104353	0.73729219808428	0.8849968120577586
PID_AURORA_A_PATHWAY	276	0.439508928571429	0.717616636810887	0.8742753589938586
REACTOME_METABOLISM_OF_NUCLEOTIDES	277	0.563537150545672	0.190314097511634	0.38908248552615315
KEGG_RNA_DEGRADATION	277	0.562702012657196	0.203943157908662	0.4059063923015899
PID_IL23PATHWAY	278	0.658603751116404	0.0654095838957204	0.19355126460692534
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	279	0.360787824529991	0.96642158483889	0.9847171772063592
KEGG_OOCYTE_MEIOSIS	279	0.521408517537269	0.340089793661808	0.5676233309482781
KEGG_PURINE_METABOLISM	280	0.562531339676786	0.121353909412085	0.29246970123113675
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	281	0.38960410775413	0.847906684867444	0.9466535813970376
REACTOME_PROTEIN_FOLDING	282	0.570267044606892	0.221888842808279	0.43235251484865206
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	282	0.600446760982874	0.167191514145554	0.3602718241877722
Custom_Treg	283	0.292013064133017	0.872578369101799	0.9586794342803274
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	283	0.63094262295082	0.0756390962390962	0.2149605435909942
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	284	0.486927618197152	0.549732411562151	0.7566018844594414
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	285	0.905651483576461	3.32314664651749e-5	4.2666829265108485e-4
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	285	0.606615890083632	0.0876897675607352	0.23496500450746063
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	285	0.464511922503726	0.656604548697854	0.8345881034421162
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	285	0.457538438572921	0.705299986645988	0.8639023686515594
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	285	0.671524305924902	0.0342635309494034	0.11862991373653793
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	285	0.375195632732151	0.921809418369236	0.9739946098167643
BIOCARTA_RHO_PATHWAY	286	0.588629260306593	0.205380795891288	0.4075495646159229
PID_ECADHERIN_NASCENTAJ_PATHWAY	287	0.506543806260773	0.47227701542187	0.6889104405422816
SVM T cells CD4 memory activated	288	0.456196899686988	0.696407489119855	0.8569029971657315
SVM Macrophages M1	288	0.466752850702731	0.660925555889171	0.8365588730843694
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	288	0.691399460593347	0.00104034142551028	0.007901466390231246
KEGG_ARACHIDONIC_ACID_METABOLISM	288	0.627373148305806	0.0803852429211232	0.2215674042882017
SVM Plasma cells	289	0.53238280083607	0.337463531901662	0.565146613596184
SVM T cells CD4 naive	289	0.572804659498208	0.17292148110031	0.36808888364629166
