LV	Control...GPAneg	Control...GPApos	GPAneg...GPApos	AveExpr	F	P.Value	adj.P.Val
LV 945	0.009112086470453895	0.00619322139327344	-0.0029188650771804544	0.013933169697095866	1.5443649219827638	0.22107710189296123	0.3788248256395013
LV 946	-0.0032597749786288897	-0.008202566420151255	-0.004942791441522366	-0.020958967841762044	0.6090246236475932	0.5469153953149275	0.6640902226580053
LV 947	5.004841318602231e-4	-0.0022978203363619755	-0.0027983044682221986	-0.02325991913956554	0.0486706474888347	0.9525290114217354	0.9752553260095983
LV 948	-0.007922154617959778	0.01014188205770069	0.018064036675660467	-0.03130851793857961	3.4071072204585864	0.039080527385599285	0.1209168668639075
LV 949	0.008593536936562896	0.02603035226328665	0.017436815326723754	0.01292871280225897	6.018221291879138	0.003976885417818383	0.028443376140483652
LV 950	-0.00482191910485918	-8.214624047909623e-4	0.004000456700068218	-0.005567129877242558	0.39296473608437227	0.6766247296378279	0.7729497779543243
951,SVM Plasma cells	0.006987624973132704	0.008393508240322096	0.0014058832671893923	0.0344883690401254	0.20938917183595568	0.811617384988896	0.8707243032435222
LV 952	-0.003693871085230959	-0.01397824383803651	-0.01028437275280555	-0.007993745540284106	2.6880062840511307	0.0754773574091981	0.18869508623228728
953,IRIS_Monocyte-Day1	0.006372171440979728	-0.013359771028198297	-0.019731942469178025	-0.05385925432866887	2.1846807761821205	0.12060151070139886	0.25858417801171973
954,DMAP_TCELLA6	0.03156916177628401	0.07854040077408833	0.046971238997804324	0.11057848271840864	9.99770060906503	1.6153169725549083e-4	0.003602295379533145
LV 955	0.0032733930718357764	0.012683662693113275	0.009410269621277499	0.0057412611716575425	2.1359332153563786	0.12624673418580815	0.26714631471823586
LV 956	0.006028523522325208	0.0037309389958053926	-0.0022975845265198157	0.019902294889278277	0.38195180821341423	0.6840299188636643	0.7787053401596731
LV 957	-0.007742587457206237	0.0032322829278665366	0.010974870385072773	0.02554156573710935	2.1107164212672704	0.12927313246337807	0.270104892268721
LV 958	0.0040315259855532234	0.01176244781345788	0.007730921827904656	-0.05630617430388872	1.0491315476546388	0.35602104110416455	0.5145172699918943
LV 959	-0.0035281613153208572	0.0073275830894110345	0.010855744404731891	-0.001126022361610818	1.4040906346349629	0.25284459731659137	0.4180194598852189
960,DMAP_MEGA1	0.01518395956821322	0.0053390871714121945	-0.009844872396801027	0.012014319432090942	1.508923881007939	0.2286934048998498	0.38984523425932943
LV 961	-0.01316201569405948	0.006330842156594237	0.019492857850653716	-0.02613702794605912	1.67749120781842	0.19472610978112062	0.34505326813997494
LV 962	0.0012062891915488386	-0.016152443082591242	-0.01735873227414008	-0.04233083539317446	1.9159520699519113	0.15531732155814987	0.2976664007337746
LV 963	0.009733627833662384	0.011921231010699546	0.0021876031770371625	0.023880085642598012	2.37297716146754	0.10112753613701643	0.2280708534401494
964,SVM T cells CD8	0.01637767457401141	0.0338422257911182	0.017464551217106793	0.0040979341129934906	6.837734048727939	0.0020033241329480674	0.01847926092728731
LV 965	0.003922014674212181	0.00975451035174427	0.0058324956775320895	-0.018719870584502227	1.0686812604022942	0.3493412354475399	0.5093054643821594
LV 966	0.017613389723501474	0.021502563440379877	0.003889173716878403	-0.005598193412663624	6.045862334207004	0.00388505580827463	0.027989416662533285
LV 967	-0.0021574391797476652	-0.02033242940128232	-0.018174990221534654	-0.021370066872826787	3.7339211978055866	0.029101169980620633	0.10111582487498832
LV 968	-0.0012255457199023302	0.0035073077306597665	0.004732853450562097	-0.01840554848845473	0.25727799550935904	0.7739266841049672	0.8421892361759676
LV 969	-0.014811354735295632	-0.025296026222357788	-0.010484671487062155	-0.001573724159791435	4.740187979425552	0.011931410864319097	0.05595163891512285
LV 970	-0.007546709926660487	-0.0032943298360369683	0.004252380090623519	0.0021019611493342917	0.6912366331072076	0.5045534512288424	0.634387587723398
LV 971	-0.0073399564129695005	-0.015388861471667176	-0.008048905058697675	-0.021806946697640255	5.868472813242837	0.00451476001282981	0.029751764437401778
LV 972	0.005299929689847409	-0.010262392433158874	-0.015562322123006282	0.013854541484740808	2.2997780447809713	0.10828125732824548	0.2396269080335836
LV 973	0.002954960499841272	0.01946216215491319	0.01650720165507192	0.00419854231747397	8.376478738527396	5.738867127993466e-4	0.008582214932317502
LV 974	0.0020758187905370595	-0.001567690934479768	-0.0036435097250168275	0.03364606040206959	0.056393454676297666	0.9452127723899001	0.9697765138761241
975,SVM T cells CD4 memory resting	0.041717992238819654	0.1083335018823364	0.06661550964351673	0.11597398382857255	10.880251663734633	8.264569830108772e-5	0.0025491032569741746
LV 976	-0.03567174515166314	-0.04153685504683871	-0.005865109895175573	0.013306872973496375	2.1077247696684087	0.12963710327825964	0.270104892268721
977,SVM B cells naive	0.06993720790120952	0.07265569742346692	0.0027184895222573877	0.062149770609810154	3.5877385775024804	0.03319288639194708	0.10993751298272404
LV 978	0.01102436687980312	0.036788140648686476	0.025763773768883357	0.05629268942757697	10.051299120331302	1.5502891854532713e-4	0.003562379934738686
LV 979	-0.0012349708382068461	-0.015468697901923692	-0.014233727063716846	-0.05339470045830528	4.207202645736014	0.01907575593003832	0.0771721790883229
LV 980	0.004928651233502905	-0.005828492257398873	-0.010757143490901778	-0.010100175129247968	1.7278599814695594	0.18562000655009192	0.33493043229422437
LV 981	0.008921001375688454	0.0021168782945271865	-0.006804123081161267	0.017540252123973164	0.7412006077989064	0.48047413487127544	0.6160354571731199
LV 982	-0.021177132893223073	-0.007862814046398423	0.013314318846824652	0.0010607236348930706	3.9618130647810315	0.023729749148259708	0.09008177849743204
LV 983	0.0037435893022484306	0.0022292315863062274	-0.0015143577159422031	0.008621311464859954	0.17878547080664023	0.8366898125742941	0.8860700745251234
LV 984	-0.023797037972044334	9.531829788795437e-5	0.02389235626993229	0.05228434896968868	0.682846406110814	0.508717336956454	0.6371878319492642
985,IRIS_Neutrophil-Resting	0.023576982374319433	0.026946990703843265	0.0033700083295238326	-0.18505657995045896	0.7344216830631708	0.4836704381950563	0.6160354571731199
LV 986	0.0023561587251989136	-0.0028943647499733785	-0.005250523475172292	-0.012656782651512639	0.3129589862027155	0.7323614088256472	0.8130941625544587
LV 987	-0.011024584585261267	-0.029058451566694142	-0.018033866981432875	-0.055853285877548925	3.592748246886693	0.033043286764803385	0.10981051864262943
